8613	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001100000000000000000000000000000000
9823	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8765	1000000000000000011010110101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
31155	1100001000010101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
54390	0000000000000000000000000000000000000000000000000000000000000000000011000111000000000000000000000000000000000000000000
8741	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
338839	0000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000
8551	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
9606	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
120305	0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000110001000
8729	1000000000000000011010100000100000000000110001010101000010100000000000000000000000000000000000000000000000000000000000
8364	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
88087	1000000000000000011010100000110000010101000000000000000000000000000000000000000000000000000000000000000000000000000000
88086	1000000000000000011010100000110000010110000000000000000000000000000000000000000000000000000000000000000000000000000000
62052	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
92438	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001110000000000000000000000000000000
109781	1000000000000000011010100000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
672774	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
44722	1000000000000000011010100000100000000000100000000000000000011000000000000000000000000000000000000000000000000000000000
338837	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
110206	1100001000010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9103	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
33626	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
98334	1000000000000000011010100000100000000000100000000000000000010100101100000000000000000000000000000000000000000000000000
8767	1000000000000000011010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
42165	0000000000000000000000000000000000000000000000000000000000000000000011000100000000000000000000000000000011000000000000
169840	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
46267	0000000000000000000000000000000000000000000000000000000000000000000011101000000000000000000000000000000000000000000000
186611	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
62035	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
310520	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8697	1100001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8083	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
9544	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
99586	1100001101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
35024	1000000000000000011010100000100000000000110001010110000000000000000000000000000000000000000000000000000000000000000000
110224	1111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9521	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
46577	0000000000000000000000000000000000000000000000000000000000000000000011000100000000000000000000000000000010101000000000
8018	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
169852	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
242054	1000000000000000011010100000111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000
136040	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
62042	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
35671	1000000000000000011010100000111010100000000000000000000000000000000000000000000000000000000000000000000000000000000000
169841	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
9483	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
9541	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8616	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001110000000000000000000000000000000
8726	1000000000000000011010100000100000000000100000000000000000010100110000000000000000000000000000000000000000000000000000
9601	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8670	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001001101110000000000000000000000000
8724	1000000000000000011010100000100000000000100000000000000000010110000000000000000000000000000000000000000000000000000000
10116	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
6183	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
292442	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001001101001000110000000000000000000
412038	0000000000000000000000000000000000000000000000000000000000000000000011000110100000001001110000000000000000000000000000
61970	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
28377	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
39682	1000000000000000011010110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
36307	1000000000000000011011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
338818	0000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000110
40353	1100001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
51750	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
59729	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8631	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
8644	0000000000000000000000000000000000000000000000000000000000000000000011000110110110000000000000000000000000000000000000
8709	1100001000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8030	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
103944	1000000000000000011010100000110000010110000000000000000000000000000000000000000000000000000000000000000000000000000000
537493	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
9598	??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
