10090	11111110011100000000000000000000000000000000000000000000000000000
100989	11111000000000000010010111000000000000000000110000000000000000000
10112	11111110011100000000000000000000000000000000000000000000000000000
10116	11111110011100000000000000000000000000000000000000000000000000000
103944	11111000000000000010010111000000111000000000000000000000000000000
109781	11111000000000000010010111000000110100000000000000000000000000000
110206	11111000000000000010010111000000100000001010000000000000000000000
110224	11111000000000000010010111000000100000001000000000000000000000000
111177	11111000000000000010010111000000000000000000101010000000000000000
111304	11100000000000000000000000000000000000000000000000000000011000000
120305	11111000000000000010010111110000000000000000000000000000000000000
126484	11111000000000000010010111100010000000000000000000000000000000000
136040	11100000000000000000000000000000000000000000000000000000010111000
13616	11111100000000000000000000000000000000000000000000000000000000000
169840	11111000000000000010010100000000000000000000000000001010000000000
169841	11111000000000000010010100000000000000000000000000001010000000000
169847	11111000000000000010010100000000000000000000000000001010000000000
169852	11111000000000000010010100000000000000000000000000001010000000000
186611	11111000000000000010010111101000000000000000000000000000000000000
196418	11111000000000000010010111000000000000000000110000000000000000000
234064	11111000000000000010010111100000000000000000000000000000000000000
242054	11111000000000000010010111000000110000010000000000000000000000000
242841	11111000000000000010010111000000111000000000000000000000000000000
28377	11111000000000000010011000000000000000000000000000000000000000000
29156	11111000000000000010010111000000000000000000101000000000000000000
292442	11111000000000000010010111000001000000000000000000000000000000000
310520	11111000000000000010010100000000000000000000000000001100000000000
31155	11111000000000000010010111000000100000001010000000000000000000000
332624	11111000000000000010010111000000110010000000000000000000000000000
33626	11111000000000000010010111000000000000000000100001100000000000000
338818	11111000000000000010010111101000000000000000000000000000000000000
338837	11111000000000000010010111101000000000000000000000000000000000000
338838	11111000000000000010010111110000000000000000000000000000000000000
338839	11111000000000000010010111100100000000000000000000000000000000000
35005	11111000000000000010010111100010000000000000000000000000000000000
35024	11111000000000000010010111000000110010000000000000000000000000000
35671	11111000000000000010010111000000110000010000000000000000000000000
36307	11111000000000000010010111000000110000000000000000000000000000000
39682	11111000000000000010010111000000110000000000000000000000000000000
40353	11111000000000000010010111000000100000001100000000000000000000000
412038	11111000000000000010010111000000000000000000110000000000000000000
42165	11111000000000000010010111000000000000000000000000000000000000000
44722	11111000000000000010010111000000110000000000000000000000000000000
44725	11111000000000000010010111000000110000000000000000000000000000000
46267	11111000000000000010010111100100000000000000000000000000000000000
46295	11111000000000000010010111101000000000000000000000000000000000000
46577	11111000000000000010010111100000000000000000000000000000000000000
51750	11111000000000000010010110000000000000000000000000000000000000000
52202	11111000000000000010011000000000000000000000000000000000000000000
54390	11111000000000000010010111000000000000000000100001000000000000000
59729	11111000000000000011000000000000000000000000000000000000000000000
61221	11111000000000000010010100000000000000000000000000001010000000000
6183	10000000000000000000000000000000000000000000000000000000000000000
61970	11100000000000000000000000000000000000000000000000000000011000000
62035	11111000000000000010010100000000000000000000000000001010000000000
62042	11111000000000000010010100000000000000000000000000001010000000000
62043	11111000000000000010010100000000000000000000000000001010000000000
62044	11111000000000000010010100000000000000000000000000001010000000000
62045	11111000000000000010010100000000000000000000000000001010000000000
